order_id,customer_id,pharmacy_id,order_status,order_date,delivery_address,payment_status
Ord700,U556,U99,Delivered,2024-09-02 13:55:00,"999 Hale Port Suite 361
Heatherfurt, MP 54145",Completed
Ord701,U402,U66,Delivered,2024-09-02 14:15:00,"111 Rasmussen Shores Apt. 645
Port Emmaton, VA 33994",Completed
Ord702,U947,U87,Delivered,2024-09-02 18:52:00,"372 Smith Wells
East Melodymouth, FL 74835",Completed
Ord703,U697,U47,Delivered,2024-09-03 12:42:00,"1646 James Junction
Mercerville, ND 22678",Completed
Ord704,U519,U27,Delivered,2024-09-04 17:18:00,"54364 Gregory Ferry Suite 976
Williamfurt, VI 78575",Completed
Ord705,U875,U73,Delivered,2024-09-05 11:35:00,"6962 Isaac Parks
Dakotaton, MP 10652",Completed
Ord706,U969,U76,Delivered,2024-09-05 12:48:00,"9892 Young Mission
Robertbury, OR 22699",Completed
Ord707,U836,U9,Delivered,2024-09-05 16:01:00,"603 Jesse Roads Apt. 283
West Monica, WA 01408",Completed
Ord708,U953,U11,Delivered,2024-09-05 17:39:00,"746 Daniel Skyway Suite 381
Caseyland, CA 70336",Completed
Ord709,U527,U16,Delivered,2024-09-05 17:41:00,"097 Clark Ports
Frankborough, MO 26787",Completed
Ord710,U717,U18,Delivered,2024-09-06 10:49:00,"30588 Wells Stravenue
South Lauren, DC 75864",Completed
Ord711,U901,U61,Delivered,2024-09-06 13:13:00,"18273 Lori Extension
Petersonview, WY 15511",Completed
Ord712,U636,U97,Delivered,2024-09-06 18:12:00,"6476 Lewis Gateway Apt. 916
Norrisville, GU 48894",Completed
Ord713,U603,U7,Delivered,2024-09-07 11:00:00,"USNS Hall
FPO AA 37111",Completed
Ord714,U913,U33,Delivered,2024-09-07 18:30:00,"975 Brian Prairie
Thomasport, NE 81166",Completed
Ord715,U815,U44,Delivered,2024-09-08 13:55:00,"4509 Esparza Trail
Wisebury, AZ 58785",Completed
Ord716,U911,U15,Delivered,2024-09-08 16:05:00,"3225 Miller Stream
Haynesbury, IA 66463",Completed
Ord717,U744,U33,Delivered,2024-09-08 18:54:00,"50399 Andrew Mountains Apt. 935
Lake Eric, WV 85794",Completed
Ord718,U799,U41,Delivered,2024-09-09 12:22:00,"Unit 2805 Box 0405
DPO AA 64643",Completed
Ord719,U290,U44,Delivered,2024-09-09 16:51:00,"81108 Larson Village Apt. 561
North Barbara, WV 99173",Completed
Ord720,U441,U77,Delivered,2024-09-09 17:52:00,"93001 Larson Mall
North Davidfort, VA 21050",Completed
Ord721,U476,U80,Delivered,2024-09-09 18:22:00,"60668 Jermaine View
Port Thomas, FM 13513",Completed
Ord722,U477,U61,Delivered,2024-09-10 09:00:00,"708 William Overpass Apt. 850
South Sandra, VT 37284",Completed
Ord723,U584,U58,Delivered,2024-09-12 17:34:00,"51959 Jose Walks Suite 948
Whiteheadbury, CA 99903",Completed
Ord724,U968,U82,Cancelled,2024-09-13 10:18:00,"3283 Matthew Isle Suite 429
Brownville, CT 58988",Refunded
Ord725,U925,U94,Delivered,2024-09-13 17:18:00,"491 Michael Mission Suite 987
Lake Ginatown, CO 01864",Completed
Ord726,U831,U56,Delivered,2024-09-14 10:26:00,"17215 Madison Trace
Reneemouth, AL 21887",Completed
Ord727,U830,U33,Delivered,2024-09-14 16:51:00,"116 Curtis Loop
Lauraview, AZ 55531",Completed
Ord728,U370,U6,Delivered,2024-09-15 17:34:00,"64040 Cisneros Hill
Tiffanyhaven, GA 85200",Completed
Ord729,U851,U36,Delivered,2024-09-16 09:30:00,"Unit 8003 Box 7870
DPO AA 14860",Completed
Ord730,U792,U19,Delivered,2024-09-16 14:34:00,"01986 Jimmy Drives
Wellsshire, WA 26718",Completed
Ord731,U479,U27,Delivered,2024-09-16 16:40:00,"139 Johnson Port Suite 034
Blevinshaven, OR 92645",Completed
Ord732,U735,U48,Delivered,2024-09-16 16:41:00,"959 Robbins Mill
East Brittneyfurt, DE 44775",Completed
Ord733,U314,U77,Delivered,2024-09-16 17:00:00,"49560 Young Squares Apt. 094
Martinezstad, MO 70973",Completed
Ord734,U839,U29,Delivered,2024-09-17 12:25:00,"76980 Patrick View
Sparksside, AK 82773",Completed
Ord735,U334,U22,Delivered,2024-09-17 12:34:00,"597 Hurst Squares Apt. 501
South Austin, ID 38860",Completed
Ord736,U421,U87,Delivered,2024-09-17 13:41:00,"594 Novak Port Apt. 616
Gilbertshire, WY 25283",Completed
Ord737,U900,U58,Delivered,2024-09-17 14:49:00,"PSC 6245, Box 8326
APO AP 90090",Completed
Ord738,U446,U96,Delivered,2024-09-18 11:29:00,"1307 Bowman Ville
Michaelfort, NM 32304",Completed
Ord739,U955,U83,Delivered,2024-09-18 14:11:00,"PSC 2512, Box 1730
APO AA 70584",Completed
Ord740,U870,U37,Delivered,2024-09-18 16:57:00,"280 Mcintyre Knoll Suite 500
South Nicolehaven, MP 95917",Completed
Ord741,U226,U19,Delivered,2024-09-19 13:12:00,"3070 Joanne Turnpike
North Ethan, NJ 54975",Completed
Ord742,U973,U76,Delivered,2024-09-19 15:03:00,"82542 Tyler Shore
Allenside, FL 65975",Completed
Ord743,U663,U4,Delivered,2024-09-19 17:06:00,"502 Michael Lakes
Dennisport, AL 44438",Completed
Ord744,U910,U76,Delivered,2024-09-20 14:26:00,"241 Brown Plains Apt. 478
Penningtonport, WY 74258",Completed
Ord745,U334,U73,Delivered,2024-09-21 09:58:00,"USNV Martinez
FPO AP 30179",Completed
Ord746,U417,U65,Delivered,2024-09-21 15:01:00,"0902 Snyder Islands
Hallside, FM 64126",Completed
Ord747,U348,U32,Delivered,2024-09-22 12:52:00,"9813 Mathew Mount Suite 901
Williamsport, WV 18268",Completed
Ord748,U831,U19,Delivered,2024-09-22 15:59:00,"1217 Humphrey Lodge Apt. 203
South Heather, GU 19199",Completed
Ord749,U901,U34,Delivered,2024-09-22 16:42:00,"146 Richard Point Suite 701
Christineton, IL 32517",Completed
Ord750,U491,U90,Delivered,2024-09-23 13:02:00,"773 Davis Skyway Apt. 605
North Joanne, MS 43925",Completed
Ord751,U834,U12,Cancelled,2024-09-23 16:47:00,"7190 Heather Flat Suite 268
Lake Elizabethtown, AZ 42590",Refunded
Ord752,U912,U51,Delivered,2024-09-23 18:16:00,"2937 Lisa Falls
Danielfurt, MS 82854",Completed
Ord753,U492,U25,Delivered,2024-09-23 18:41:00,"5157 Christopher Ranch Suite 571
Davishaven, DC 77352",Completed
Ord754,U462,U84,Delivered,2024-09-24 09:56:00,"60117 Erik Harbors
Nataliemouth, AS 47149",Completed
Ord755,U396,U80,Delivered,2024-09-24 16:51:00,"854 Shannon Stream
Sheriview, WY 65502",Completed
Ord756,U882,U32,Delivered,2024-09-26 11:43:00,"816 Brooks Unions
West Brianna, UT 32671",Completed
Ord757,U685,U11,Delivered,2024-09-26 12:25:00,"PSC 2197, Box 4286
APO AP 21902",Completed
Ord758,U302,U36,Delivered,2024-09-26 16:41:00,"5817 Anthony Bypass
Scottstad, AK 19508",Completed
Ord759,U428,U22,Delivered,2024-09-28 11:02:00,"29839 Stephanie Throughway
Burnettmouth, IL 76566",Completed
Ord760,U975,U11,Delivered,2024-09-28 16:23:00,"Unit 7127 Box 8512
DPO AA 56449",Completed
Ord761,U540,U30,Delivered,2024-09-28 17:09:00,"12864 Vanessa Manors Suite 618
Jameshaven, OR 62606",Completed
Ord762,U490,U23,Delivered,2024-09-29 12:30:00,"3872 Braun Fort
Darrellbury, SC 52182",Completed
Ord763,U979,U30,Delivered,2024-09-29 15:05:00,"89133 Gibson Stravenue
North Craigmouth, AS 78714",Completed
Ord764,U864,U37,Delivered,2024-09-29 15:35:00,"6690 Alexis Pike Suite 286
North Austinmouth, MA 63643",Completed
Ord765,U358,U95,Delivered,2024-09-29 15:37:00,"Unit 3508 Box 3469
DPO AE 21727",Completed
Ord766,U660,U8,Delivered,2024-09-30 11:58:00,"514 Denise Lane
Port Johnton, NM 70966",Completed
Ord767,U378,U89,Delivered,2024-09-30 12:06:00,"487 Ross Hill Apt. 075
Moorehaven, WV 70788",Completed
Ord768,U658,U33,Cancelled,2024-09-30 17:16:00,"701 Martinez Valleys
South Hannahfurt, MA 91921",Refunded
Ord769,U650,U42,Delivered,2024-10-01 12:08:00,"USNS Cox
FPO AA 88916",Completed
Ord770,U352,U7,Delivered,2024-10-02 12:32:00,"13094 Brianna Prairie
Holtberg, NY 91009",Completed
Ord771,U419,U10,Delivered,2024-10-03 12:30:00,"83733 Torres Estates
Bowersburgh, LA 76961",Completed
Ord772,U566,U9,Delivered,2024-10-03 18:43:00,"5431 Sean Fields Apt. 273
New Ralph, IN 71415",Completed
Ord773,U425,U79,Delivered,2024-10-04 11:02:00,"PSC 0508, Box 7134
APO AA 28564",Completed
Ord774,U361,U59,Delivered,2024-10-04 14:34:00,"99761 Day Points
New Jessebury, SD 35055",Completed
Ord775,U342,U8,Delivered,2024-10-05 09:41:00,"516 Zachary Centers Suite 150
East Randall, SD 78195",Completed
Ord776,U551,U12,Delivered,2024-10-06 17:37:00,"24076 Miller Stream
Ambershire, WA 81359",Completed
Ord777,U292,U71,Delivered,2024-10-07 13:37:00,"7977 David Neck
Perrymouth, KS 47511",Completed
Ord778,U865,U101,Delivered,2024-10-07 17:26:00,"6336 Hebert Trail Apt. 322
Williamfort, PR 70367",Completed
Ord779,U934,U12,Delivered,2024-10-08 09:52:00,"54940 Michael Lock Apt. 577
Patrickshire, NY 80780",Completed
Ord780,U458,U100,Delivered,2024-10-08 15:17:00,"8588 Rebecca Ford Suite 047
Jonesfort, NV 94239",Completed
Ord781,U412,U32,Delivered,2024-10-09 11:09:00,"USNS Alexander
FPO AA 15227",Completed
Ord782,U576,U28,Delivered,2024-10-09 13:39:00,"Unit 3410 Box 2467
DPO AE 02372",Completed
Ord783,U698,U7,Delivered,2024-10-09 16:20:00,"242 Jenkins Burg Apt. 600
New Shawnaport, OK 46497",Completed
Ord784,U950,U55,Delivered,2024-10-09 17:10:00,"37169 Wilson Plains
East Jacob, MN 22384",Completed
Ord785,U303,U56,Delivered,2024-10-11 09:03:00,"95229 Johnson Burg
Thompsonborough, IL 97332",Completed
Ord786,U207,U62,Delivered,2024-10-11 13:42:00,"952 Donovan Corner
Victormouth, PW 25021",Completed
Ord787,U683,U53,Delivered,2024-10-11 17:22:00,"1778 Moore Inlet
Kennethchester, UT 94322",Completed
Ord788,U563,U90,Delivered,2024-10-12 12:31:00,"51417 Miller Loaf Suite 250
Ruizville, LA 76799",Completed
Ord789,U823,U29,Delivered,2024-10-13 11:19:00,"58073 Benjamin Freeway Suite 884
Jenniferview, IL 05997",Completed
Ord790,U416,U2,Delivered,2024-10-13 12:57:00,"673 Sullivan Forest Apt. 952
Allisonborough, HI 78719",Completed
Ord791,U864,U85,Delivered,2024-10-13 17:44:00,"49394 Jenkins Forges Apt. 257
West Markchester, PA 03193",Completed
Ord792,U700,U21,Delivered,2024-10-14 10:46:00,"860 Reese Square
West Eddie, RI 10140",Completed
Ord793,U467,U37,Delivered,2024-10-14 11:07:00,"1013 Sandra Bridge Suite 337
Robinsonburgh, SC 53519",Completed
Ord794,U447,U49,Cancelled,2024-10-14 12:51:00,"44669 Alvarado Inlet
Lake Johnnyberg, CA 97912",Refunded
Ord795,U843,U39,Delivered,2024-10-14 17:10:00,"3931 Malone Spring
Lake Kathleen, ID 31955",Completed
Ord796,U334,U81,Delivered,2024-10-14 17:55:00,"130 Graham Route Apt. 098
Carolberg, MS 24116",Completed
Ord797,U507,U19,Delivered,2024-10-15 10:31:00,"7048 Heather Vista Suite 529
New Thomas, PR 93949",Completed
Ord798,U906,U33,Delivered,2024-10-15 15:20:00,"901 Osborne Inlet
Lake Pamelaland, GU 28229",Completed
Ord799,U332,U34,Delivered,2024-10-17 12:56:00,"950 Ellen Well Apt. 832
Heatherfort, PR 48912",Completed
Ord800,U395,U47,Delivered,2024-10-17 13:17:00,"007 James Crossroad
Port Alexanderborough, HI 25845",Completed
Ord801,U859,U69,Delivered,2024-10-17 18:54:00,"92988 David Stream
Harveyland, ME 15883",Completed
Ord802,U860,U38,Delivered,2024-10-18 10:17:00,"USS Pierce
FPO AE 71854",Completed
Ord803,U356,U25,Delivered,2024-10-18 11:35:00,"USNS Moses
FPO AE 34651",Completed
Ord804,U326,U22,Delivered,2024-10-18 12:18:00,"180 Connie Valley
New Raymondside, CO 69313",Completed
Ord805,U873,U31,Delivered,2024-10-19 09:05:00,"880 Nguyen Forges Apt. 045
Matthewbury, CT 46793",Completed
Ord806,U756,U24,Cancelled,2024-10-19 15:47:00,"7677 Daniel Hills Suite 301
Amybury, GU 44365",Refunded
Ord807,U753,U92,Delivered,2024-10-20 09:10:00,"56466 Villa Turnpike
Port Davidhaven, NJ 80847",Completed
Ord808,U511,U77,Delivered,2024-10-20 16:04:00,"12443 Dana Centers Suite 121
West Matthewton, UT 56557",Completed
Ord809,U862,U35,Delivered,2024-10-21 10:29:00,"4895 Fletcher Curve
Port Marymouth, NY 50511",Completed
Ord810,U664,U46,Delivered,2024-10-21 12:07:00,"08233 Wade Forges
Harrisfurt, WY 01865",Completed
Ord811,U472,U51,Delivered,2024-10-22 10:56:00,"Unit 6382 Box 7176
DPO AE 16111",Completed
Ord812,U566,U47,Delivered,2024-10-22 11:04:00,"2585 Rowe Manors
Vegaport, CA 56570",Completed
Ord813,U205,U97,Delivered,2024-10-22 11:19:00,"578 Ross Flat Apt. 061
Davidbury, FM 40245",Completed
Ord814,U532,U96,Delivered,2024-10-22 11:41:00,"87445 Hernandez Place
Jacobshaven, FM 49226",Completed
Ord815,U731,U16,Delivered,2024-10-22 13:07:00,"Unit 2111 Box 8355
DPO AA 13727",Completed
Ord816,U774,U26,Delivered,2024-10-22 18:06:00,"66522 Romero Drive
Michaelchester, IN 94344",Completed
Ord817,U390,U53,Delivered,2024-10-23 09:01:00,"483 Brown Underpass
Gonzalesstad, TN 55456",Completed
Ord818,U407,U15,Delivered,2024-10-23 11:57:00,"17286 Connor Plaza Apt. 885
Port Timothy, NC 24677",Completed
Ord819,U619,U70,Delivered,2024-10-23 18:16:00,"PSC 6936, Box 1776
APO AE 24469",Completed
Ord820,U378,U63,Delivered,2024-10-24 11:41:00,"029 Logan Green
Alexisburgh, KY 80571",Completed
Ord821,U682,U63,Delivered,2024-10-24 11:51:00,"6040 Sarah Pike
Jonland, SD 57751",Completed
Ord822,U558,U91,Delivered,2024-10-24 13:34:00,"PSC 0827, Box 1251
APO AP 67465",Completed
Ord823,U964,U16,Delivered,2024-10-24 15:00:00,"672 Misty Glens
West Ericchester, PA 70486",Completed
Ord824,U727,U98,Delivered,2024-10-24 17:48:00,"699 Rogers Lodge Apt. 634
Port Jackhaven, AL 01252",Completed
Ord825,U725,U5,Delivered,2024-10-25 12:09:00,"3584 Deleon Spurs Suite 143
Wolfefort, UT 96698",Completed
Ord826,U402,U73,Delivered,2024-10-25 13:02:00,"0056 Julie Lock
Victorville, NY 77379",Completed
Ord827,U704,U74,Delivered,2024-10-25 13:52:00,"7534 Manning Summit Suite 158
Kristinafort, HI 88490",Completed
Ord828,U491,U68,Delivered,2024-10-26 11:49:00,"8682 Thompson Curve
Cookville, AL 08851",Completed
Ord829,U520,U32,Delivered,2024-10-26 14:48:00,"01112 Andrew Place
Kennethton, MA 54670",Completed
Ord830,U689,U95,Delivered,2024-10-26 15:32:00,"USNS Faulkner
FPO AE 61773",Completed
Ord831,U519,U86,Delivered,2024-10-26 17:30:00,"03301 Jason Camp
Debraville, GU 25237",Completed
Ord832,U706,U48,Delivered,2024-10-27 12:03:00,"4163 Turner Center
West Amyville, OH 06573",Completed
Ord833,U708,U16,Delivered,2024-10-27 14:53:00,"82117 Williamson Bypass
East Jerrytown, MH 83559",Completed
Ord834,U774,U66,Delivered,2024-10-27 15:58:00,"11225 May Mission
Susanton, SD 31795",Completed
Ord835,U847,U63,Delivered,2024-10-27 18:04:00,"246 Marissa Parks Apt. 955
West Alexandria, KS 79979",Completed
Ord836,U845,U28,Delivered,2024-10-28 14:26:00,"342 Lester Cliff
Victorland, MI 95698",Completed
Ord837,U796,U40,Cancelled,2024-10-28 16:05:00,"354 Dunlap Turnpike Suite 860
Port Tiffanyport, GU 89471",Refunded
Ord838,U372,U79,Cancelled,2024-10-29 12:27:00,"USCGC Walker
FPO AA 26244",Refunded
Ord839,U458,U7,Delivered,2024-10-30 12:07:00,"249 Morrison Groves
Lake Sarah, AS 16715",Completed
Ord840,U450,U75,Delivered,2024-10-30 12:35:00,"4195 Kristin Village
Kimhaven, WA 80174",Completed
Ord841,U223,U56,Delivered,2024-10-30 12:43:00,"56189 Michele Gateway
Gallegoston, PR 36466",Completed
Ord842,U402,U17,Delivered,2024-10-30 14:00:00,"6760 Colleen Cape Apt. 529
North Heatherberg, PA 14062",Completed
Ord843,U303,U48,Delivered,2024-10-30 14:49:00,"3806 George Throughway
Weissfort, PR 02503",Completed
Ord844,U555,U55,Delivered,2024-10-30 18:01:00,"20284 Richard Street Apt. 499
Emilyfurt, VI 25964",Completed
Ord845,U515,U73,Delivered,2024-10-31 09:24:00,"4008 Phillips Turnpike Suite 142
Bennettmouth, MO 44030",Completed
Ord846,U584,U88,Delivered,2024-10-31 09:39:00,"2706 Jeremy Forks
South Barbaraborough, TX 56079",Completed
Ord847,U567,U83,Delivered,2024-11-01 18:43:00,"21323 Perez Street Apt. 143
East Melissafort, LA 78488",Completed
Ord848,U482,U33,Delivered,2024-11-02 11:02:00,"87190 Joseph Mountain
New Desiree, NC 39225",Completed
Ord849,U422,U59,Delivered,2024-11-02 18:00:00,"503 Robinson Forges
Lindsayshire, KY 94284",Completed
Ord850,U610,U33,Delivered,2024-11-02 18:45:00,"0922 Lisa Overpass Suite 396
Port Thomasshire, LA 95582",Completed
Ord851,U290,U45,Delivered,2024-11-03 11:05:00,"61066 Weiss Lodge Suite 534
New Martin, MP 40997",Completed
Ord852,U800,U76,Delivered,2024-11-03 16:04:00,"0681 Alejandro Points
North Douglas, UT 04337",Completed
Ord853,U405,U67,Delivered,2024-11-03 17:55:00,"940 Norton Parkways Apt. 278
Kennedyland, NH 71725",Completed
Ord854,U314,U35,Delivered,2024-11-04 09:31:00,"424 Ruiz Inlet Suite 291
New Juliefurt, IL 58361",Completed
Ord855,U755,U36,Delivered,2024-11-04 17:30:00,"5873 Bennett Cliff Suite 504
Lake Anitafurt, PA 43169",Completed
Ord856,U987,U97,Delivered,2024-11-04 17:33:00,"98619 James Plains Suite 004
South Michaelfort, RI 18880",Completed
Ord857,U789,U93,Delivered,2024-11-05 09:48:00,"254 Jessica River Suite 425
Melissaville, PW 14712",Completed
Ord858,U476,U82,Delivered,2024-11-05 09:56:00,"07598 Anthony Radial Apt. 284
New Vanessa, MP 99253",Completed
Ord859,U898,U70,Delivered,2024-11-05 15:04:00,"USS Diaz
FPO AP 18278",Completed
Ord860,U747,U88,Delivered,2024-11-05 17:32:00,"5300 Russell Squares
South Gregory, MH 91872",Completed
Ord861,U535,U4,Delivered,2024-11-05 17:48:00,"528 Bradley Villages Suite 302
Doylehaven, NY 86415",Completed
Ord862,U650,U54,Delivered,2024-11-06 14:41:00,"354 Michael Rest Suite 969
Parkerbury, VT 29323",Completed
Ord863,U498,U82,Delivered,2024-11-06 15:48:00,"6514 Garza Plains Apt. 801
Joshuaton, HI 16782",Completed
Ord864,U643,U70,Delivered,2024-11-06 18:03:00,"10779 Jeffrey Mission
Migueltown, MT 90330",Completed
Ord865,U405,U86,Delivered,2024-11-07 12:13:00,"USS Roberts
FPO AP 65977",Completed
Ord866,U431,U36,Delivered,2024-11-07 13:14:00,"97483 Young Trace Suite 373
North Jenniferville, IN 93390",Completed
Ord867,U905,U81,Delivered,2024-11-07 18:43:00,"39026 Velasquez Pike
Davidmouth, SC 83100",Completed
Ord868,U398,U27,Delivered,2024-11-08 09:18:00,"2374 Simmons Fork Suite 420
Shannonberg, CA 02750",Completed
Ord869,U470,U76,Delivered,2024-11-08 09:20:00,"77305 Fisher Ridge Apt. 987
Davidtown, GU 83185",Completed
Ord870,U547,U4,Delivered,2024-11-08 09:57:00,"25651 Cooper Mill
Lake Richard, FM 93849",Completed
Ord871,U776,U100,Delivered,2024-11-08 10:01:00,"597 Taylor Expressway
Aaronchester, KY 99096",Completed
Ord872,U315,U81,Delivered,2024-11-08 14:55:00,"0211 Alexander Way
Williamsberg, GU 57490",Completed
Ord873,U564,U2,Delivered,2024-11-09 14:26:00,"535 Tyler Rapids
East Teresafort, FL 05365",Completed
Ord874,U497,U91,Delivered,2024-11-09 15:15:00,"408 Lee Via Suite 274
Johnton, PR 27163",Completed
Ord875,U344,U22,Delivered,2024-11-10 12:02:00,"703 Wendy Way
Samanthaborough, NC 24863",Completed
Ord876,U548,U31,Delivered,2024-11-10 12:47:00,"PSC 4710, Box 5021
APO AP 85922",Completed
Ord877,U320,U47,Delivered,2024-11-11 09:10:00,"3549 Oliver Hills Apt. 396
New Donaldchester, AL 08665",Completed
Ord878,U370,U78,Delivered,2024-11-11 12:58:00,"301 Herrera Stravenue
Lake Robinton, LA 05571",Completed
Ord879,U966,U95,Delivered,2024-11-11 15:51:00,"47797 Woodward Fall Suite 890
Onealfurt, AR 57339",Completed
Ord880,U823,U59,Delivered,2024-11-12 10:32:00,"621 Young Landing Suite 234
New Michaelville, GU 83368",Completed
Ord881,U404,U86,Delivered,2024-11-12 13:34:00,"93549 Cheryl Course Suite 557
Bennettborough, MH 59445",Completed
Ord882,U994,U27,Delivered,2024-11-13 11:20:00,"52540 Gomez Via
East James, RI 78512",Completed
Ord883,U329,U87,Delivered,2024-11-13 14:13:00,"595 David Heights
New Donald, WV 02180",Completed
Ord884,U296,U69,Delivered,2024-11-13 15:03:00,"34392 Oliver Cliff Suite 805
Natalieside, PA 70933",Completed
Ord885,U288,U44,Delivered,2024-11-13 18:41:00,"822 Flores Station Suite 172
North Sarah, NH 20209",Completed
Ord886,U993,U14,Delivered,2024-11-14 15:37:00,"Unit 5945 Box 0096
DPO AE 04376",Completed
Ord887,U314,U77,Cancelled,2024-11-15 11:45:00,"938 Rivera Skyway Apt. 429
Lake David, RI 25863",Refunded
Ord888,U626,U94,Delivered,2024-11-15 15:50:00,"582 Miller Islands
Stanleyland, NC 42833",Completed
Ord889,U708,U92,Delivered,2024-11-16 11:27:00,"5174 Moyer Vista
Henrytown, MD 53166",Completed
Ord890,U957,U6,Delivered,2024-11-16 13:30:00,"9441 Katherine Prairie Apt. 860
Burkechester, VI 27838",Completed
Ord891,U213,U100,Cancelled,2024-11-16 14:25:00,"94286 Rodriguez Well Suite 296
Cynthiaberg, CT 58827",Refunded
Ord892,U998,U91,Delivered,2024-11-17 10:22:00,"860 Elliott Groves
Garrettstad, GU 10230",Completed
Ord893,U623,U25,Cancelled,2024-11-17 11:05:00,"71774 Jessica Way Suite 562
Lake Kathryn, GU 41724",Refunded
Ord894,U464,U72,Delivered,2024-11-17 15:50:00,"640 Karen Stream
Bryanport, GA 70939",Completed
Ord895,U316,U28,Delivered,2024-11-17 17:29:00,"PSC 0254, Box 4087
APO AE 73751",Completed
Ord896,U798,U87,Delivered,2024-11-17 18:38:00,"1572 Alexander Divide Apt. 498
North Jamiehaven, VI 47924",Completed
Ord897,U277,U17,Delivered,2024-11-18 10:20:00,"50586 Lindsey Shore Apt. 856
Dillonstad, AK 21505",Completed
Ord898,U675,U53,Delivered,2024-11-18 10:26:00,"Unit 6354 Box 9942
DPO AP 61560",Completed
Ord899,U521,U41,Delivered,2024-11-18 17:51:00,"6249 Smith Club
Alexandertown, ID 67925",Completed
Ord900,U573,U6,Delivered,2024-11-19 12:52:00,"045 Nicholas Fork
Timothyburgh, MN 30573",Completed
Ord901,U448,U80,Delivered,2024-11-19 17:23:00,"PSC 0674, Box 6266
APO AA 32258",Completed
Ord902,U681,U87,Delivered,2024-11-19 18:02:00,"677 Jesus Square Suite 840
Angelaton, NE 09859",Completed
Ord903,U822,U44,Delivered,2024-11-20 16:25:00,"143 Denise Crescent
Lake Maria, NH 21487",Completed
Ord904,U248,U62,Delivered,2024-11-20 17:37:00,"6952 Robinson Street Apt. 028
West Jonathanville, WI 33847",Completed
Ord905,U795,U26,Delivered,2024-11-21 12:04:00,"528 Valerie Shores Apt. 760
Lewisberg, ME 03208",Completed
Ord906,U377,U89,Delivered,2024-11-21 12:13:00,"46497 Peterson Wall
East David, UT 96242",Completed
Ord907,U986,U30,Delivered,2024-11-21 16:19:00,"18556 Edward Corner Apt. 968
Perryfurt, FL 07043",Completed
Ord908,U266,U87,Delivered,2024-11-22 09:09:00,"71029 Sherman Gateway
Angelamouth, NE 41829",Completed
Ord909,U628,U46,Delivered,2024-11-22 18:56:00,"PSC 3922, Box 0071
APO AP 82963",Completed
Ord910,U697,U64,Delivered,2024-11-23 14:19:00,"94766 Alisha Shoal
Williamsburgh, MT 38075",Completed
Ord911,U505,U17,Delivered,2024-11-23 14:54:00,"62455 Carey Pines Suite 597
Harryborough, TN 66578",Completed
Ord912,U305,U19,Delivered,2024-11-23 16:56:00,"5269 Mayo Course
Johnsonfort, MT 98510",Completed
Ord913,U819,U74,Delivered,2024-11-24 14:21:00,"6691 Cox Street
Port Bryan, ID 71799",Completed
Ord914,U736,U79,Delivered,2024-11-24 16:15:00,"PSC 1815, Box 7918
APO AE 97970",Completed
Ord915,U757,U100,Delivered,2024-11-24 16:47:00,"USNV Bird
FPO AA 46016",Completed
Ord916,U310,U10,Delivered,2024-11-24 18:04:00,"95333 Reeves Mount Apt. 397
South Donna, GA 14388",Completed
Ord917,U227,U12,Delivered,2024-11-25 12:25:00,"6907 Jenkins Cape
Wilsonberg, MS 63500",Completed
Ord918,U937,U57,Delivered,2024-11-25 16:37:00,"42743 Mitchell Mills
Martinland, LA 50644",Completed
Ord919,U336,U29,Delivered,2024-11-26 10:54:00,"895 Clark Port Apt. 956
Katherineside, IL 75645",Completed
Ord920,U946,U17,Cancelled,2024-11-26 15:42:00,"35854 Margaret Shoal
New Angela, SD 02840",Refunded
Ord921,U527,U74,Delivered,2024-11-26 17:12:00,"1362 John Rest Apt. 711
South Aliciafurt, MP 09047",Completed
Ord922,U273,U99,Delivered,2024-11-26 17:22:00,"6589 Michael Parkways Apt. 610
Hawkinstown, UT 75757",Completed
Ord923,U506,U16,Delivered,2024-11-26 17:40:00,"5359 Edward Garden
New Micheal, NJ 48730",Completed
Ord924,U760,U100,Delivered,2024-11-27 12:03:00,"07089 Kyle Overpass
Walkerland, GU 65602",Completed
Ord925,U592,U100,Delivered,2024-11-27 14:04:00,"PSC 0378, Box 1181
APO AA 40030",Completed
Ord926,U763,U11,Delivered,2024-11-27 17:26:00,"050 Brittany Ports
Lake Kevinhaven, MN 97171",Completed
Ord927,U887,U47,Delivered,2024-11-28 14:14:00,"74463 Fletcher Estate Suite 630
New Stevenmouth, OH 53392",Completed
Ord928,U532,U81,Delivered,2024-11-29 09:53:00,"3358 Reed Gardens Apt. 374
Meredithshire, NV 92682",Completed
Ord929,U662,U47,Delivered,2024-11-29 11:42:00,"50583 Sean Highway Suite 670
West Margaret, NM 08987",Completed
Ord930,U411,U92,Delivered,2024-11-30 11:00:00,"493 Ryan Estates Suite 820
Lisastad, IL 11627",Completed
Ord931,U471,U98,Delivered,2024-11-30 12:25:00,"0982 Boyle Inlet Suite 471
Simmonsburgh, PR 51032",Completed
Ord932,U305,U67,Delivered,2024-11-30 15:14:00,"31043 Hannah Street
Davidside, OR 05443",Completed
Ord933,U507,U13,Delivered,2024-12-01 10:48:00,"37282 Sara Forest Apt. 848
Hessside, FL 34000",Completed
Ord934,U343,U62,Delivered,2024-12-02 10:32:00,"141 Jared Ports
Adamchester, IN 94079",Completed
